duration,protocol_type,service,flag,src_bytes,dst_bytes,hot,num_failed_logins,logged_in,num_compromised,num_root,num_file_creations,num_shells,num_access_files,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,label,attack_type,attack_type_encoded
0,1,36,1,0,0,0,0,0,0,0,0,0,0,265,8,0.0,1.0,0.03,0.07,0.0,neptune,DoS,0
0,1,22,9,307,397,0,0,1,0,0,0,0,0,2,2,0.0,0.5,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,205,27264,0,0,1,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,221,6,1.0,0.0,0.03,0.07,0.0,neptune,DoS,0
0,1,3,5,0,0,0,0,0,0,0,0,0,0,245,2,1.0,0.0,0.01,0.05,0.0,neptune,DoS,0
15244,1,0,4,2201,10826,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,41,1,0,0,0,0,0,0,0,0,0,0,511,1,0.14,0.85,0.0,1.0,0.0,satan,Probe,2
0,1,22,9,232,755,0,0,1,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,1.0,0.0,1.0,ipsweep,Probe,2
421,1,22,9,350,128,0,0,1,0,0,0,0,0,5,16,0.0,0.0,1.0,0.0,0.12,normal,Normal,1
0,2,11,9,44,136,0,0,0,0,0,0,0,0,228,305,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,143,3,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
6372,1,0,4,926,6499,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,321,14962,0,0,1,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
4,1,57,9,105,1479,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,25,2,0,0,0,0,0,0,0,0,0,0,317,1,0.0,1.0,0.0,0.52,0.0,portsweep,Probe,2
0,1,57,5,0,0,0,0,0,0,0,0,0,0,38,9,1.0,0.0,0.24,0.11,0.0,neptune,DoS,0
0,1,22,9,344,1114,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,42,133,0,0,0,0,0,0,0,0,79,159,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,0,13,9,30,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,19,9,203,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,243,389,0,0,1,0,0,0,0,0,1,15,0.0,0.0,1.0,0.0,0.13,normal,Normal,1
0,1,57,5,0,0,0,0,0,0,0,0,0,0,32,7,1.0,0.0,0.22,0.12,0.0,neptune,DoS,0
0,0,61,9,181,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.8,0.4,0.0,normal,Normal,1
0,1,22,9,54540,8314,2,0,1,1,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,back,DoS,0
0,1,22,9,227,3552,0,0,1,0,0,0,0,0,10,41,0.0,0.0,1.0,0.0,0.1,normal,Normal,1
0,2,46,9,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,satan,Probe,2
0,1,22,9,336,791,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,134,19,1.0,0.0,0.14,0.05,0.0,neptune,DoS,0
0,1,22,2,0,0,0,0,1,0,0,0,0,0,1,10,0.0,1.0,1.0,0.0,0.2,normal,Normal,1
0,1,41,1,0,0,0,0,0,0,0,0,0,0,511,1,0.16,0.84,0.0,1.0,0.0,satan,Probe,2
0,1,46,1,0,0,0,0,0,0,0,0,0,0,98,2,0.0,1.0,0.02,0.07,0.0,neptune,DoS,0
0,2,11,9,44,72,0,0,0,0,0,0,0,0,140,140,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,44,138,0,0,0,0,0,0,0,0,291,291,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,64,1,0,0,0,0,0,0,0,0,0,0,176,11,0.0,1.0,0.06,0.07,0.0,neptune,DoS,0
0,1,22,9,246,4686,0,0,1,0,0,0,0,0,20,21,0.0,0.0,1.0,0.0,0.1,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,384,384,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,119,8,1.0,0.0,0.07,0.07,0.0,neptune,DoS,0
0,1,63,1,0,0,0,0,0,0,0,0,0,0,225,10,0.0,1.0,0.04,0.07,0.0,neptune,DoS,0
0,1,38,5,0,0,0,0,0,0,0,0,0,0,138,23,1.0,0.0,0.17,0.05,0.0,neptune,DoS,0
1,1,51,9,1784,361,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,283,728,0,0,1,0,0,0,0,0,12,15,0.0,0.0,1.0,0.0,0.2,normal,Normal,1
0,1,22,9,192,885,0,0,1,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,51,9,1046,333,0,0,1,0,0,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,65,1,0,0,0,0,0,0,0,0,0,0,268,6,0.0,1.0,0.02,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,130,12,1.0,0.0,0.09,0.05,0.0,neptune,DoS,0
0,1,22,9,256,392,0,0,1,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,212,529,0,0,1,0,0,0,0,0,21,21,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
5,1,51,9,826,329,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,229,2,1.0,0.0,0.01,0.07,0.0,neptune,DoS,0
0,1,22,9,205,1651,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,43,107,0,0,0,0,0,0,0,0,3,8,0.0,0.0,1.0,0.0,0.25,normal,Normal,1
0,1,51,5,0,0,0,0,0,0,0,0,0,0,68,20,1.0,0.0,0.28,0.07,0.1,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,124,5,1.0,0.0,0.04,0.07,0.0,neptune,DoS,0
0,2,11,9,46,136,0,0,0,0,0,0,0,0,50,130,0.0,0.0,1.0,0.0,0.02,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,45,187,0,0,0,0,0,0,0,0,123,203,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,22,9,214,4954,0,0,1,0,0,0,0,0,20,20,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,301,6162,0,0,1,0,0,0,0,0,10,10,0.1,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,309,1958,0,0,1,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,51,9,1168,329,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,62,5,0,0,0,0,0,0,0,0,0,0,131,7,1.0,0.0,0.05,0.06,0.0,neptune,DoS,0
0,2,41,9,1,0,0,0,0,0,0,0,0,0,24,1,0.0,0.0,0.04,0.38,0.0,satan,Probe,2
0,1,46,5,0,0,0,0,0,0,0,0,0,0,216,12,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,1,22,9,233,1690,0,0,1,0,0,0,0,0,1,7,0.0,0.0,1.0,0.0,0.43,normal,Normal,1
0,1,12,2,0,0,0,0,0,0,0,0,0,0,228,18,0.0,1.0,0.08,0.07,0.0,neptune,DoS,0
38818,1,46,4,1,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
0,1,51,9,3235,281,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,237,396,0,0,1,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,189,3284,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,22,9,287,269,0,0,1,0,0,0,0,0,16,18,0.0,0.0,1.0,0.0,0.11,normal,Normal,1
0,1,19,9,334,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,warezclient,R2L,3
0,2,11,9,46,72,0,0,0,0,0,0,0,0,172,172,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,272,7,1.0,0.0,0.03,0.07,0.0,neptune,DoS,0
0,1,22,9,222,771,0,0,1,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,23,5,0,0,0,0,0,0,0,0,0,0,134,1,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,59,5,0,0,0,0,0,0,0,0,0,0,227,5,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,1.0,0.0,1.0,ipsweep,Probe,2
0,1,46,1,0,0,0,0,0,0,0,0,0,0,263,4,0.0,1.0,0.02,0.06,0.0,neptune,DoS,0
0,1,59,5,0,0,0,0,0,0,0,0,0,0,284,3,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,19,9,194,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,127,16,1.0,0.0,0.13,0.07,0.0,neptune,DoS,0
0,1,23,5,0,0,0,0,0,0,0,0,0,0,145,16,1.0,0.0,0.11,0.06,0.0,neptune,DoS,0
0,1,20,5,0,0,0,0,0,0,0,0,0,0,228,22,1.0,0.0,0.1,0.05,0.0,neptune,DoS,0
0,2,46,9,28,0,0,0,0,0,0,0,0,0,107,7,0.93,0.0,0.07,0.07,0.0,teardrop,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,228,15,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
0,2,11,9,46,46,0,0,0,0,0,0,0,0,152,232,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,22,9,338,2590,0,0,1,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,61,9,182,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,normal,Normal,1
0,1,55,5,0,0,0,0,0,0,0,0,0,0,281,11,1.0,0.0,0.04,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,203,13,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,1,22,9,209,2894,0,0,1,0,0,0,0,0,53,54,0.0,0.0,1.0,0.0,0.04,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,106,3,1.0,0.0,0.03,0.08,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,176,3,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,1,22,9,310,971,0,0,1,0,0,0,0,0,11,11,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,114,4,0.0,1.0,0.04,0.07,0.0,neptune,DoS,0
0,1,62,5,0,0,0,0,0,0,0,0,0,0,146,20,1.0,0.0,0.14,0.05,0.0,neptune,DoS,0
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,11,0.0,0.0,1.0,0.0,1.0,nmap,Probe,2
0,1,19,1,0,0,0,0,0,0,0,0,0,0,223,13,0.0,1.0,0.06,0.07,0.0,neptune,DoS,0
0,1,63,5,0,0,0,0,0,0,0,0,0,0,135,5,1.0,0.0,0.04,0.08,0.0,neptune,DoS,0
0,1,22,9,213,1286,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,232,2012,0,0,1,0,0,0,0,0,14,14,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,2,11,9,44,119,0,0,0,0,0,0,0,0,65,64,0.0,0.0,0.98,0.03,0.0,normal,Normal,1
0,1,19,9,12983,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,216,24716,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,181,15,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,364,364,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,2,11,9,42,42,0,0,0,0,0,0,0,0,7,14,0.0,0.0,1.0,0.0,0.21,normal,Normal,1
0,1,22,9,318,3231,0,0,1,0,0,0,0,0,13,35,0.0,0.0,1.0,0.0,0.09,normal,Normal,1
0,1,53,5,0,0,0,0,0,0,0,0,0,0,214,13,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,99,11,1.0,0.0,0.11,0.06,0.0,neptune,DoS,0
0,1,17,5,0,0,0,0,0,0,0,0,0,0,27,6,1.0,0.0,0.22,0.15,0.0,neptune,DoS,0
0,1,19,9,3468,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,285,710,0,0,1,0,0,0,0,0,6,12,0.0,0.0,1.0,0.0,0.17,normal,Normal,1
0,2,11,9,134,44,0,0,0,0,0,0,0,0,273,272,0.0,0.0,1.0,0.01,0.0,normal,Normal,1
0,1,22,9,197,3434,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,219,1407,0,0,1,0,0,0,0,0,22,22,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,20,5,0,0,0,0,0,0,0,0,0,0,167,14,1.0,0.0,0.08,0.07,0.0,neptune,DoS,0
0,2,11,9,46,140,0,0,0,0,0,0,0,0,79,159,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,22,9,376,245,0,0,1,0,0,0,0,0,11,12,0.0,0.0,1.0,0.0,0.17,normal,Normal,1
0,1,22,9,197,4966,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,43,78,0,0,0,0,0,0,0,0,65,145,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,51,9,49,285,0,0,1,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
9093,1,57,9,2664,16749,0,0,1,2,2,14,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,137,1,0.01,0.95,0.01,1.0,0.0,satan,Probe,2
0,1,22,9,161,257,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,219,470,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,192,762,0,0,1,0,0,0,0,0,1,9,0.0,0.0,1.0,0.0,0.22,normal,Normal,1
0,1,22,9,297,1442,0,0,1,0,0,0,0,0,11,16,0.0,0.0,1.0,0.0,0.19,normal,Normal,1
0,1,22,9,279,1857,0,0,1,0,0,0,0,0,14,15,0.0,0.0,1.0,0.0,0.13,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,133,11,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,2,11,9,46,135,0,0,0,0,0,0,0,0,178,244,0.0,0.0,0.99,0.01,0.01,normal,Normal,1
0,1,22,9,227,281,0,0,1,0,0,0,0,0,2,9,0.0,0.0,1.0,0.0,0.33,normal,Normal,1
0,1,22,9,362,3975,0,0,1,0,0,0,0,0,9,10,0.0,0.0,1.0,0.0,0.2,normal,Normal,1
0,1,23,5,0,0,0,0,0,0,0,0,0,0,115,17,1.0,0.0,0.15,0.05,0.0,neptune,DoS,0
0,1,37,5,0,0,0,0,0,0,0,0,0,0,301,20,1.0,0.0,0.07,0.05,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,203,2,1.0,0.0,0.01,0.07,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,130,15,1.0,0.0,0.12,0.06,0.0,neptune,DoS,0
0,1,63,1,0,0,0,0,0,0,0,0,0,0,206,1,0.0,1.0,0.0,0.07,0.0,neptune,DoS,0
0,1,46,1,0,0,0,0,0,0,0,0,0,0,51,1,0.0,0.96,0.02,1.0,0.0,satan,Probe,2
0,0,13,9,20,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,satan,Probe,2
0,1,22,9,313,940,0,0,1,0,0,0,0,0,4,29,0.0,0.0,1.0,0.0,0.07,normal,Normal,1
0,1,22,9,255,6023,0,0,1,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,10,1,0,0,0,0,0,0,0,0,0,0,249,4,0.0,1.0,0.02,0.07,0.0,neptune,DoS,0
0,1,22,9,213,947,0,0,1,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,297,894,0,0,1,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,121,15,0.0,1.0,0.12,0.07,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,129,11,1.0,0.0,0.09,0.05,0.0,neptune,DoS,0
0,1,22,9,231,4542,0,0,1,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,44,76,0,0,0,0,0,0,0,0,262,262,0.0,0.0,1.0,0.01,0.01,normal,Normal,1
0,1,25,5,0,0,0,0,0,0,0,0,0,0,216,7,1.0,0.0,0.03,0.06,0.0,neptune,DoS,0
0,1,65,5,0,0,0,0,0,0,0,0,0,0,283,24,1.0,0.0,0.08,0.05,0.0,neptune,DoS,0
0,1,46,1,0,0,0,0,0,0,0,0,0,0,256,4,0.0,1.0,0.02,0.07,0.0,neptune,DoS,0
0,1,19,9,1830,0,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,51,9,1433,337,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,54540,8314,2,0,1,1,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,back,DoS,0
0,1,51,9,1936,398,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,45,81,0,0,0,0,0,0,0,0,132,131,0.0,0.0,0.99,0.02,0.0,normal,Normal,1
0,2,11,9,46,87,0,0,0,0,0,0,0,0,132,135,0.0,0.0,1.0,0.0,0.02,normal,Normal,1
0,1,19,9,10272,0,0,0,1,0,0,1,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,18,5,0,0,0,0,0,0,0,0,0,0,248,11,1.0,0.0,0.04,0.06,0.0,neptune,DoS,0
0,1,22,9,215,16372,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,ipsweep,Probe,2
0,1,22,9,208,757,0,0,1,0,0,0,0,0,3,10,0.0,0.0,1.0,0.0,0.2,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,106,2,1.0,0.0,0.02,0.06,0.0,neptune,DoS,0
0,1,19,9,1363,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,7,174,0,1,0,1,0,0,0,0,0,1,5,1.0,0.0,1.0,0.0,0.4,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,234,5,1.0,0.0,0.02,0.05,0.0,neptune,DoS,0
0,1,10,1,0,0,0,0,0,0,0,0,0,0,267,13,0.0,1.0,0.05,0.07,0.0,neptune,DoS,0
0,1,22,9,144,37654,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,287,2253,0,0,1,0,0,0,0,0,7,8,0.0,0.0,1.0,0.0,0.25,normal,Normal,1
0,1,9,5,0,0,0,0,0,0,0,0,0,0,289,19,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
21,1,18,9,234,769,4,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,295,655,0,0,1,0,0,0,0,0,36,36,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,27,5,0,0,0,0,0,0,0,0,0,0,137,2,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,22,9,301,1565,0,0,1,0,0,0,0,0,11,12,0.0,0.0,1.0,0.0,0.17,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,ipsweep,Probe,2
0,1,22,9,330,1537,0,0,1,0,0,0,0,0,2,25,0.0,0.0,1.0,0.0,0.12,normal,Normal,1
0,1,22,9,316,2278,0,0,1,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,45,129,0,0,0,0,0,0,0,0,69,149,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,22,9,320,379,0,0,1,0,0,0,0,0,8,9,0.0,0.0,1.0,0.0,0.22,normal,Normal,1
0,1,3,1,0,0,0,0,0,0,0,0,0,0,279,10,0.0,1.0,0.04,0.06,0.0,neptune,DoS,0
0,2,41,9,147,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.25,0.75,0.0,normal,Normal,1
0,2,46,9,1,0,0,0,0,0,0,0,0,0,25,2,0.0,0.0,0.08,0.28,0.0,satan,Probe,2
0,1,22,9,226,9703,0,0,1,0,0,0,0,0,11,31,0.0,0.0,1.0,0.0,0.06,normal,Normal,1
0,1,22,6,209,10110,0,0,1,0,0,0,0,0,2,4,0.5,0.0,1.0,0.0,0.5,normal,Normal,1
0,1,22,9,290,760,0,0,1,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,35,5,0,0,0,0,0,0,0,0,0,0,196,7,1.0,0.0,0.04,0.07,0.0,neptune,DoS,0
0,1,12,5,0,0,0,0,0,0,0,0,0,0,140,15,1.0,0.0,0.11,0.05,0.0,neptune,DoS,0
36741,1,46,4,1,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
0,1,57,2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,226,18,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,1,22,9,212,4791,0,0,1,0,0,0,0,0,2,12,0.0,0.0,1.0,0.0,0.17,normal,Normal,1
0,0,61,9,182,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,normal,Normal,1
0,1,19,5,0,0,0,0,0,0,0,0,0,0,27,5,0.96,0.04,0.19,0.19,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,253,5,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,1,17,9,13,229,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,61,9,70,0,0,0,0,0,0,0,0,0,18,2,0.0,0.0,0.11,0.17,0.0,normal,Normal,1
0,1,41,1,0,0,0,0,0,0,0,0,0,0,511,1,0.21,0.79,0.0,1.0,0.0,satan,Probe,2
0,1,22,9,192,11572,0,0,1,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.5,normal,Normal,1
0,1,56,5,0,0,0,0,0,0,0,0,0,0,283,19,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
0,1,19,9,7077,0,0,0,1,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,23,1,0,0,0,0,0,0,0,0,0,0,113,11,0.0,1.0,0.1,0.07,0.0,neptune,DoS,0
0,1,22,9,303,660,0,0,1,0,0,0,0,0,4,5,0.25,0.0,1.0,0.0,0.4,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,13,7,1.0,0.0,0.54,0.23,0.0,neptune,DoS,0
0,1,51,9,741,331,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,37,5,0,0,0,0,0,0,0,0,0,0,276,3,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,227,19,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,1,22,9,340,22965,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
29,1,18,9,1481,4152,30,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,62,2,0,0,0,0,0,0,0,0,0,0,115,11,0.0,1.0,0.1,0.07,0.0,neptune,DoS,0
0,1,17,5,0,0,0,0,0,0,0,0,0,0,47,14,1.0,0.0,0.3,0.09,0.0,neptune,DoS,0
0,0,14,9,1480,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.5,pod,DoS,0
0,1,22,9,255,6912,0,0,1,0,0,0,0,0,3,5,0.0,0.0,1.0,0.0,0.6,normal,Normal,1
0,2,11,9,44,73,0,0,0,0,0,0,0,0,74,154,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,35,5,0,0,0,0,0,0,0,0,0,0,272,6,1.0,0.0,0.02,0.06,0.0,neptune,DoS,0
0,1,62,2,0,0,0,0,0,0,0,0,0,0,107,6,0.0,1.0,0.06,0.07,0.0,neptune,DoS,0
0,1,22,9,308,294,0,0,1,0,0,0,0,0,14,21,0.0,0.0,1.0,0.0,0.24,normal,Normal,1
0,1,22,9,195,1227,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
